sys:time	sys:real_time	Temp	Field
117.8629150390625	1748903477.263932	10.0	0.0
118.96348905563354	1748903478.3633878	20.0	0.0
119.27420115470886	1748903478.670356	20.0	0.0
119.6836531162262	1748903479.079846	20.0	0.0
120.00013899803162	1748903479.400264	20.0	0.0
120.40364003181458	1748903479.80404	20.0	0.0
120.71657299995422	1748903480.112671	20.0	0.0
121.02870202064514	1748903480.4248059	20.0	0.0
121.33712220191956	1748903480.73322	20.0	0.0
121.74040913581848	1748903481.141505	20.0	0.0
122.03883695602417	1748903481.434939	20.0	0.0
122.34019708633423	1748903481.73629	20.0	0.0
122.74033427238464	1748903482.141419	20.0	0.0
123.15411710739136	1748903482.553107	20.0	0.0
123.46369528770447	1748903482.862323	20.0	0.0
123.86862897872925	1748903483.264856	20.0	0.0
124.17446613311768	1748903483.574143	20.0	0.0
124.47604608535767	1748903483.8747609	20.0	0.0
124.78049993515015	1748903484.181588	20.0	0.0
126.1027021408081	1748903485.498806	20.0	0.0
