sys:time	sys:real_time	Temp	Field
378.8051269054413	1748903738.201229	0.0	0.0
379.90978813171387	1748903739.3065689	10.0	0.0
380.3167231082916	1748903739.7135649	10.0	0.0
380.7270929813385	1748903740.126533	10.0	0.0
381.03358602523804	1748903740.433928	10.0	0.0
381.4521999359131	1748903740.84941	10.0	0.0
381.76241993904114	1748903741.1585212	10.0	0.0
382.1678681373596	1748903741.567882	10.0	0.0
382.5757100582123	1748903741.9718132	10.0	0.0
382.8815231323242	1748903742.277629	10.0	0.0
383.1874270439148	1748903742.58353	10.0	0.0
383.58967208862305	1748903742.989193	10.0	0.0
383.9854471683502	1748903743.3815439	10.0	0.0
384.2773530483246	1748903743.6784372	10.0	0.0
384.5871591567993	1748903743.988255	10.0	0.0
384.99243116378784	1748903744.3916612	10.0	0.0
385.29766035079956	1748903744.6937752	10.0	0.0
385.598286151886	1748903744.999372	10.0	0.0
385.9067962169647	1748903745.30289	10.0	0.0
387.0230829715729	1748903746.4241679	10.0	0.0
