sys:time	sys:real_time	Temp	Field
78.7583360671997	1748903438.15941	10.0	0.0
79.86738514900208	1748903439.266141	10.0	0.0
80.2698130607605	1748903439.666742	10.0	0.0
80.67965817451477	1748903440.0757508	10.0	0.0
81.10617113113403	1748903440.507209	10.0	0.0
81.50409507751465	1748903440.900193	10.0	0.0
81.91069602966309	1748903441.3079302	10.0	0.0
82.3126232624054	1748903441.7136981	10.0	0.0
82.62389707565308	1748903442.024982	10.0	0.0
83.9722330570221	1748903443.368326	10.0	0.0
85.07681322097778	1748903444.4736571	10.0	1.0
85.38163208961487	1748903444.7827141	10.0	1.0
85.70160627365112	1748903445.0999522	10.0	1.0
86.11387801170349	1748903445.510229	10.0	1.0
86.52310013771057	1748903445.924177	10.0	1.0
86.93520212173462	1748903446.332854	10.0	1.0
87.24286532402039	1748903446.643944	10.0	1.0
87.65597105026245	1748903447.052232	10.0	1.0
87.94816017150879	1748903447.344247	10.0	1.0
88.24868106842041	1748903447.649759	10.0	1.0
88.55950808525085	1748903447.960586	10.0	1.0
88.87039613723755	1748903448.271487	10.0	1.0
89.2705249786377	1748903448.669528	10.0	1.0
89.57664895057678	1748903448.973131	10.0	1.0
89.97714900970459	1748903449.374449	10.0	1.0
90.28427696228027	1748903449.680377	10.0	1.0
90.68584823608398	1748903450.0819452	10.0	1.0
90.99159717559814	1748903450.3889222	10.0	1.0
92.20446801185608	1748903451.620209	10.0	1.0
93.31078505516052	1748903452.7068858	10.0	2.0
93.70900821685791	1748903453.106548	10.0	2.0
94.12067914009094	1748903453.521769	10.0	2.0
94.43094301223755	1748903453.82705	10.0	2.0
94.73838210105896	1748903454.137113	10.0	2.0
95.1414783000946	1748903454.537581	10.0	2.0
95.43615913391113	1748903454.837263	10.0	2.0
95.84473013877869	1748903455.244246	10.0	2.0
96.14712309837341	1748903455.5482152	10.0	2.0
96.45565795898438	1748903455.856757	10.0	2.0
96.76365494728088	1748903456.1598	10.0	2.0
97.18172907829285	1748903456.5801852	10.0	2.0
97.57750105857849	1748903456.97359	10.0	2.0
97.86991119384766	1748903457.266006	10.0	2.0
98.17603206634521	1748903457.577111	10.0	2.0
98.58752703666687	1748903457.983618	10.0	2.0
98.89403319358826	1748903458.290245	10.0	2.0
99.20139908790588	1748903458.600966	10.0	2.0
100.43092823028564	1748903459.827033	10.0	2.0
101.53149914741516	1748903460.932578	10.0	1.0
101.8424620628357	1748903461.243383	10.0	1.0
102.15126609802246	1748903461.548117	10.0	1.0
102.45993113517761	1748903461.8594408	10.0	1.0
102.76108312606812	1748903462.162173	10.0	1.0
103.16864895820618	1748903462.566311	10.0	1.0
103.57200908660889	1748903462.973092	10.0	1.0
103.88154697418213	1748903463.282628	10.0	1.0
104.18653321266174	1748903463.5859132	10.0	1.0
104.49229431152344	1748903463.893378	10.0	1.0
104.80256795883179	1748903464.203649	10.0	1.0
105.11093807220459	1748903464.507225	10.0	1.0
105.51985216140747	1748903464.920935	10.0	1.0
105.9397120475769	1748903465.3407931	10.0	1.0
106.3526291847229	1748903465.753718	10.0	1.0
106.6552791595459	1748903466.056368	10.0	1.0
106.96847796440125	1748903466.367404	10.0	1.0
107.27576398849487	1748903466.6718678	10.0	1.0
108.63532710075378	1748903468.031426	10.0	1.0
109.74084997177124	1748903469.1419342	10.0	0.0
110.15309500694275	1748903469.551826	10.0	0.0
110.46408009529114	1748903469.86516	10.0	0.0
110.76710605621338	1748903470.1681888	10.0	0.0
111.17281222343445	1748903470.5719318	10.0	0.0
111.5861120223999	1748903470.982223	10.0	0.0
111.89458894729614	1748903471.29251	10.0	0.0
112.30636310577393	1748903471.702592	10.0	0.0
112.61546325683594	1748903472.0131369	10.0	0.0
113.02498626708984	1748903472.4210718	10.0	0.0
113.3302731513977	1748903472.72637	10.0	0.0
113.7254159450531	1748903473.121502	10.0	0.0
114.13438701629639	1748903473.5354722	10.0	0.0
114.45303702354431	1748903473.8541272	10.0	0.0
114.75572514533997	1748903474.1550589	10.0	0.0
115.05688190460205	1748903474.4553301	10.0	0.0
115.45691919326782	1748903474.855696	10.0	0.0
116.86198091506958	1748903476.263062	10.0	0.0
