sys:time	sys:real_time	Temp	Field
194.9697380065918	1748902869.119019	20.0	2.0
196.0709249973297	1748902870.224875	20.0	0.0
196.48791885375977	1748902870.636872	20.0	0.0
196.89340996742249	1748902871.045724	20.0	0.0
197.2074339389801	1748902871.361381	20.0	0.0
197.51104474067688	1748902871.664354	20.0	0.0
197.93131494522095	1748902872.085259	20.0	0.0
198.3540439605713	1748902872.5041568	20.0	0.0
198.76701498031616	1748902872.915964	20.0	0.0
199.16234588623047	1748902873.316294	20.0	0.0
199.57396507263184	1748902873.727916	20.0	0.0
199.8787877559662	1748902874.03059	20.0	0.0
200.18918776512146	1748902874.34313	20.0	0.0
200.49493598937988	1748902874.6488729	20.0	0.0
200.9184730052948	1748902875.06744	20.0	0.0
201.21976804733276	1748902875.371827	20.0	0.0
201.52252006530762	1748902875.672212	20.0	0.0
201.92274475097656	1748902876.074954	20.0	0.0
202.23503375053406	1748902876.387883	20.0	0.0
202.65883588790894	1748902876.812778	20.0	0.0
202.95754075050354	1748902877.1065202	20.0	0.0
203.37812304496765	1748902877.529685	20.0	0.0
203.68778586387634	1748902877.8370292	20.0	0.0
203.99698996543884	1748902878.150931	20.0	0.0
204.3121018409729	1748902878.466044	20.0	0.0
204.61989283561707	1748902878.7738419	20.0	0.0
205.02904391288757	1748902879.1823301	20.0	0.0
205.42842173576355	1748902879.58236	20.0	0.0
205.84072399139404	1748902879.9896681	20.0	0.0
206.24552869796753	1748902880.39663	20.0	0.0
206.54278993606567	1748902880.692835	20.0	0.0
206.8500690460205	1748902880.99903	20.0	0.0
207.15665888786316	1748902881.306303	20.0	0.0
207.46070194244385	1748902881.612206	20.0	0.0
207.75919485092163	1748902881.912478	20.0	0.0
208.0671558380127	1748902882.218318	20.0	0.0
209.18040084838867	1748902883.32955	20.0	0.0
210.2859718799591	1748902884.439914	20.0	1.0
210.5842249393463	1748902884.738164	20.0	1.0
210.9931938648224	1748902885.14522	20.0	1.0
211.30386877059937	1748902885.457812	20.0	1.0
211.60591888427734	1748902885.759864	20.0	1.0
212.01425790786743	1748902886.164093	20.0	1.0
212.32467985153198	1748902886.4786198	20.0	1.0
212.73516178131104	1748902886.884114	20.0	1.0
213.02852392196655	1748902887.182474	20.0	1.0
213.33295679092407	1748902887.483298	20.0	1.0
213.64064383506775	1748902887.789602	20.0	1.0
213.94105076789856	1748902888.0949981	20.0	1.0
214.35546588897705	1748902888.5044212	20.0	1.0
214.65861892700195	1748902888.8075771	20.0	1.0
215.0671329498291	1748902889.221071	20.0	1.0
215.37005496025085	1748902889.523998	20.0	1.0
215.66879272460938	1748902889.820647	20.0	1.0
215.9716489315033	1748902890.1206012	20.0	1.0
216.27481079101562	1748902890.426352	20.0	1.0
216.5838577747345	1748902890.737802	20.0	1.0
216.90043592453003	1748902891.0510411	20.0	1.0
