sys:time	sys:real_time	Temp	Field
23.141837120056152	1748903382.542926	0.0	0.0
24.306748151779175	1748903383.707834	0.0	0.0
24.727086067199707	1748903384.128171	0.0	0.0
25.03231906890869	1748903384.428423	0.0	0.0
25.33153200149536	1748903384.728149	0.0	0.0
25.644240140914917	1748903385.040353	0.0	0.0
26.051823139190674	1748903385.44792	0.0	0.0
26.453715085983276	1748903385.852126	0.0	0.0
26.862868070602417	1748903386.258966	0.0	0.0
27.272460222244263	1748903386.668561	0.0	0.0
27.56544804573059	1748903386.961539	0.0	0.0
27.86433720588684	1748903387.2612422	0.0	0.0
28.172906160354614	1748903387.56899	0.0	0.0
29.429332971572876	1748903388.830414	0.0	0.0
