sys:time	sys:real_time	Temp	Field
413.9032509326935	1748903773.300344	10.0	2.0
415.0053770542145	1748903774.40351	10.0	1.0
415.3095591068268	1748903774.705657	10.0	1.0
415.61688113212585	1748903775.017966	10.0	1.0
415.92569398880005	1748903775.3220139	10.0	1.0
416.33029413223267	1748903775.730656	10.0	1.0
416.63730001449585	1748903776.033393	10.0	1.0
416.937881231308	1748903776.338965	10.0	1.0
417.2503559589386	1748903776.646445	10.0	1.0
417.6529359817505	1748903777.049033	10.0	1.0
417.95206022262573	1748903777.352226	10.0	1.0
418.358439207077	1748903777.754584	10.0	1.0
418.6516501903534	1748903778.047751	10.0	1.0
418.9570550918579	1748903778.353685	10.0	1.0
419.2548532485962	1748903778.650949	10.0	1.0
419.55249404907227	1748903778.953579	10.0	1.0
419.87039709091187	1748903779.2665012	10.0	1.0
420.17213010787964	1748903779.573218	10.0	1.0
420.48804926872253	1748903779.8844218	10.0	1.0
420.7888140678406	1748903780.1859798	10.0	1.0
421.20532608032227	1748903780.605275	10.0	1.0
421.5145139694214	1748903780.913734	10.0	1.0
421.82658100128174	1748903781.226357	10.0	1.0
422.23968410491943	1748903781.6403048	10.0	1.0
422.54152393341064	1748903781.942606	10.0	1.0
422.95504212379456	1748903782.351131	10.0	1.0
423.36217403411865	1748903782.763259	10.0	1.0
423.68207001686096	1748903783.083151	10.0	1.0
423.98344707489014	1748903783.379545	10.0	1.0
424.39213490486145	1748903783.793227	10.0	1.0
424.70147609710693	1748903784.097579	10.0	1.0
424.995450258255	1748903784.3965309	10.0	1.0
425.3115441799164	1748903784.708717	10.0	1.0
425.6168601512909	1748903785.012953	10.0	1.0
425.9083561897278	1748903785.304446	10.0	1.0
426.212021112442	1748903785.608983	10.0	1.0
426.5109701156616	1748903785.910784	10.0	1.0
426.82611989974976	1748903786.222216	10.0	1.0
427.23063135147095	1748903786.629458	10.0	1.0
427.53644323349	1748903786.93538	10.0	1.0
427.8522560596466	1748903787.251426	10.0	1.0
428.26757192611694	1748903787.66749	10.0	1.0
428.67619729042053	1748903788.075632	10.0	1.0
428.9871642589569	1748903788.388244	10.0	1.0
429.2942180633545	1748903788.692479	10.0	1.0
429.5935549736023	1748903788.992809	10.0	1.0
429.90343499183655	1748903789.304516	10.0	1.0
430.2191412448883	1748903789.620221	10.0	1.0
430.52243304252625	1748903789.9235132	10.0	1.0
430.8404281139374	1748903790.236516	10.0	1.0
431.2420542240143	1748903790.643137	10.0	1.0
431.55465602874756	1748903790.9546611	10.0	1.0
431.85183215141296	1748903791.252914	10.0	1.0
432.2654061317444	1748903791.661495	10.0	1.0
432.67552518844604	1748903792.076302	10.0	1.0
433.08734011650085	1748903792.48842	10.0	1.0
433.40245509147644	1748903792.7985542	10.0	1.0
433.7024300098419	1748903793.098515	10.0	1.0
434.0015060901642	1748903793.3976052	10.0	1.0
434.4129111766815	1748903793.8090081	10.0	1.0
434.7177002429962	1748903794.117611	10.0	1.0
435.0145070552826	1748903794.415595	10.0	1.0
435.33357310295105	1748903794.734654	10.0	1.0
435.7432382106781	1748903795.144321	10.0	1.0
436.0491991043091	1748903795.450287	10.0	1.0
436.3536922931671	1748903795.751219	10.0	1.0
436.76359033584595	1748903796.1596859	10.0	1.0
437.170606136322	1748903796.5667021	10.0	1.0
437.4706060886383	1748903796.8715992	10.0	1.0
437.7925341129303	1748903797.193619	10.0	1.0
438.20500111579895	1748903797.601867	10.0	1.0
438.61306500434875	1748903798.014147	10.0	1.0
439.02674317359924	1748903798.42283	10.0	1.0
439.43585109710693	1748903798.831939	10.0	1.0
439.8380002975464	1748903799.234129	10.0	1.0
440.1534221172333	1748903799.5545018	10.0	1.0
440.46652817726135	1748903799.8663218	10.0	1.0
440.77838587760925	1748903800.174477	10.0	1.0
441.07916593551636	1748903800.478892	10.0	1.0
441.494264125824	1748903800.89036	10.0	1.0
441.79778003692627	1748903801.19388	10.0	1.0
442.09975123405457	1748903801.495838	10.0	1.0
442.4001500606537	1748903801.8012302	10.0	1.0
442.82618403434753	1748903802.226413	10.0	1.0
443.14055013656616	1748903802.541631	10.0	1.0
443.54147815704346	1748903802.940554	10.0	1.0
443.95723605155945	1748903803.35332	10.0	1.0
444.26181507110596	1748903803.6628952	10.0	1.0
444.67711997032166	1748903804.078201	10.0	1.0
445.0933849811554	1748903804.494465	10.0	1.0
445.4054841995239	1748903804.806567	10.0	1.0
445.72287702560425	1748903805.123956	10.0	1.0
446.14215087890625	1748903805.5382452	10.0	1.0
446.4453420639038	1748903805.846433	10.0	1.0
446.7463262081146	1748903806.1474051	10.0	1.0
447.05646800994873	1748903806.457549	10.0	1.0
447.36969113349915	1748903806.769662	10.0	1.0
447.67523407936096	1748903807.076315	10.0	1.0
447.9902710914612	1748903807.391135	10.0	1.0
448.3945779800415	1748903807.7908878	10.0	1.0
448.6970419883728	1748903808.098125	10.0	1.0
449.0161681175232	1748903808.417249	10.0	1.0
449.33175015449524	1748903808.731444	10.0	1.0
449.6297161579132	1748903809.030797	10.0	1.0
449.9322392940521	1748903809.3320131	10.0	1.0
450.2436170578003	1748903809.644706	10.0	1.0
450.54788613319397	1748903809.945995	10.0	1.0
450.95716309547424	1748903810.353308	10.0	1.0
451.258642911911	1748903810.65486	10.0	1.0
451.55515813827515	1748903810.95366	10.0	1.0
451.86472511291504	1748903811.263752	10.0	1.0
452.27835607528687	1748903811.6748438	10.0	1.0
452.581335067749	1748903811.9824178	10.0	1.0
452.88212513923645	1748903812.278214	10.0	1.0
453.1899242401123	1748903812.586014	10.0	1.0
453.49732208251953	1748903812.895385	10.0	1.0
453.8019771575928	1748903813.203061	10.0	1.0
454.11599612236023	1748903813.515981	10.0	1.0
454.42948818206787	1748903813.8305678	10.0	1.0
454.74835419654846	1748903814.144446	10.0	1.0
455.0519800186157	1748903814.4530618	10.0	1.0
455.45789313316345	1748903814.857334	10.0	1.0
455.7682321071625	1748903815.165556	10.0	1.0
456.18196988105774	1748903815.578086	10.0	1.0
456.58384895324707	1748903815.984852	10.0	1.0
457.0027711391449	1748903816.3992052	10.0	1.0
457.30719017982483	1748903816.70827	10.0	1.0
457.6243591308594	1748903817.020459	10.0	1.0
457.92999029159546	1748903817.331071	10.0	1.0
458.23571515083313	1748903817.636798	10.0	1.0
458.5523850917816	1748903817.953465	10.0	1.0
