sys:time	sys:real_time	Temp	Field
388.0267221927643	1748903747.4250612	10.0	0.0
389.1280291080475	1748903748.524116	10.0	0.0
389.43099331855774	1748903748.832077	10.0	0.0
389.7459132671356	1748903749.146199	10.0	0.0
390.157653093338	1748903749.555391	10.0	0.0
390.45178604125977	1748903749.85287	10.0	0.0
390.87082719802856	1748903750.267244	10.0	0.0
391.1714811325073	1748903750.569497	10.0	0.0
391.5803611278534	1748903750.976741	10.0	0.0
391.9925513267517	1748903751.388652	10.0	0.0
393.24693417549133	1748903752.64303	10.0	0.0
394.3473701477051	1748903753.748468	10.0	1.0
394.6566619873047	1748903754.057291	10.0	1.0
395.0623080730438	1748903754.4604201	10.0	1.0
395.3708920478821	1748903754.7719731	10.0	1.0
395.7763831615448	1748903755.1724741	10.0	1.0
396.16996002197266	1748903755.566051	10.0	1.0
396.4741299152374	1748903755.8702211	10.0	1.0
396.88585019111633	1748903756.281943	10.0	1.0
397.2863643169403	1748903756.683167	10.0	1.0
397.6971230506897	1748903757.0932229	10.0	1.0
398.0984230041504	1748903757.4977531	10.0	1.0
398.5040400028229	1748903757.901176	10.0	1.0
398.907742023468	1748903758.308823	10.0	1.0
399.2197871208191	1748903758.620867	10.0	1.0
399.63997411727905	1748903759.041054	10.0	1.0
400.06024503707886	1748903759.4613361	10.0	1.0
401.464378118515	1748903760.860472	10.0	1.0
402.5651230812073	1748903761.966207	10.0	1.0
