sys:time	sys:real_time	Temp	Field
178.74746799468994	1748902852.9014232	10.0	2.0
179.85306191444397	1748902854.0020192	20.0	2.0
180.26321291923523	1748902854.412525	20.0	2.0
180.56303000450134	1748902854.715519	20.0	2.0
180.8704707622528	1748902855.024412	20.0	2.0
181.17492198944092	1748902855.328863	20.0	2.0
181.49138569831848	1748902855.6453261	20.0	2.0
181.79807376861572	1748902855.952018	20.0	2.0
182.21171402931213	1748902856.365655	20.0	2.0
182.523020029068	1748902856.6744928	20.0	2.0
182.93773484230042	1748902857.0869062	20.0	2.0
183.3458468914032	1748902857.4950862	20.0	2.0
183.6393699645996	1748902857.788342	20.0	2.0
184.04683804512024	1748902858.1965172	20.0	2.0
184.35793471336365	1748902858.5088089	20.0	2.0
184.65712308883667	1748902858.809386	20.0	2.0
184.96701908111572	1748902859.1166499	20.0	2.0
185.26449489593506	1748902859.4166982	20.0	2.0
185.66906905174255	1748902859.818115	20.0	2.0
186.06697797775269	1748902860.2174022	20.0	2.0
186.47578692436218	1748902860.6250381	20.0	2.0
186.77320790290833	1748902860.9221592	20.0	2.0
187.1706039905548	1748902861.320437	20.0	2.0
187.58761596679688	1748902861.739143	20.0	2.0
187.99604296684265	1748902862.144992	20.0	2.0
188.39938592910767	1748902862.5517251	20.0	2.0
188.7142059803009	1748902862.866761	20.0	2.0
189.1277449131012	1748902863.280532	20.0	2.0
189.5394937992096	1748902863.689705	20.0	2.0
189.83741998672485	1748902863.986646	20.0	2.0
190.2447817325592	1748902864.393735	20.0	2.0
190.55071783065796	1748902864.701816	20.0	2.0
190.95037388801575	1748902865.0997639	20.0	2.0
191.2644557952881	1748902865.413406	20.0	2.0
191.57067894935608	1748902865.723715	20.0	2.0
191.87919092178345	1748902866.0331361	20.0	2.0
192.29585886001587	1748902866.4497979	20.0	2.0
192.7220549583435	1748902866.875992	20.0	2.0
193.96891379356384	1748902868.117862	20.0	2.0
